Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_I,Sex_M,target
-0.6578369631145096,-0.5833158241356144,-0.46665334610320375,-0.7877182966681021,-0.7541237281652415,-0.7763935387227927,-0.7459863444891941,0.0,1.0,0
-0.4496398881842701,-0.23059275299566265,-0.10799086572910815,-0.48792039325764697,-0.3733839826372365,-0.5528556940038979,-0.49452428214309246,0.0,1.0,0
-2.3234135625564276,-2.195764149346821,-1.901303267599585,-1.5147791984764507,-1.4299930989250136,-1.5199990221754427,-1.5362956832912278,1.0,0.0,0
-0.1581639832819342,-0.07942572250711186,-0.3470991859785052,-0.5011767631363407,-0.5108107546917237,-0.46161575738394073,-0.45860113037936384,0.0,0.0,0
-0.6161975481284616,-0.6337048342984648,-0.8253158264772991,-0.8509409837818716,-0.8081932778260233,-0.6212856464688656,-0.7459863444891941,0.0,1.0,0
-0.1581639832819342,-0.02903671234426159,-0.7057616663526005,-0.415520219304782,-0.24496880219287995,-0.18789594752406955,-0.45860113037936384,0.0,1.0,0
0.05003309164830575,0.021352297818588113,-0.22754502585380668,-0.2697001506391525,-0.2584861896080754,0.11775784015278667,-0.2789853715607197,0.0,0.0,0
-0.8243946230587016,-0.8352608749498652,-1.0644241467266957,-0.918242553935239,-0.8509983379741421,-0.9178154404837261,-0.9974484068352957,0.0,1.0,0
-0.03324573832379023,-0.07942572250711186,-0.46665334610320375,-0.5072950876957377,-0.5648803043525052,-0.44792976689094716,-0.38675482685190615,0.0,1.0,0
-0.40800047319822214,-0.5329268139727642,-0.46665334610320375,-0.7112392396756391,-0.5648803043525052,-0.7216495767508184,-0.7459863444891941,0.0,1.0,0
0.34150899655064076,0.3236863587956897,0.4897799348943839,0.17591782143693216,-0.0241848077446878,0.11775784015278667,0.5831702707687715,0.0,0.0,1
0.5913454864669286,0.877965470587042,1.087550735517876,0.9305111837625671,0.2551745321693513,0.3960396468436557,1.7686342789718217,0.0,0.0,1
-0.40800047319822214,-0.18020374283281237,-0.46665334610320375,-0.6082474429257889,-0.6572491183563409,-0.5939136654828785,-0.49452428214309246,0.0,0.0,0
-1.7821011677378042,-1.7422630578811695,-1.6621949473501878,-1.3822154996895146,-1.3353713870186454,-1.2782131901325564,-1.3926030762363124,1.0,0.0,0
0.2582301665785457,0.1725193283071389,-0.22754502585380668,-0.1269392442532216,-0.4297064302005509,-0.11490399822810382,0.2598619048952124,0.0,1.0,1
-1.0325916979889411,-0.8856498851127155,-0.7057616663526005,-0.9702483126901139,-0.9861722121260965,-0.7490215577368056,-0.9974484068352957,0.0,0.0,0
0.5913454864669286,0.676409429935641,0.728888255143781,0.853012406010205,0.5435454636935207,0.40516364050565146,1.337556457807076,0.0,0.0,2
0.3831484115366887,0.7267984400984913,0.8484424152684789,0.726567031782666,0.5165106888631298,0.733627412337497,1.014248091933517,0.0,1.0,1
0.6746243164390247,0.42446437912139023,1.326659055767273,0.5491356195601519,0.5480512594985859,0.9936612317043743,0.5472471190050426,0.0,0.0,1
0.6329849014529767,0.676409429935641,0.2506716146449868,0.364566162018341,0.3745781210035778,0.3686676658576686,0.29578505665894117,0.0,0.0,1
0.5913454864669286,0.676409429935641,0.011563294395590387,0.2350616255111034,0.014114456598365983,0.07669986867380595,0.5472471190050426,0.0,1.0,0
0.6329849014529767,0.6260204197727908,0.2506716146449868,0.19019391207552527,0.01636735450089856,0.12231983698378453,0.47540081547758495,0.0,0.0,0
0.2582301665785457,0.1725193283071389,0.011563294395590387,-0.08309125157754264,-0.34860210570937844,-0.19245794435506738,0.3317082084226696,0.0,0.0,1
0.7579031464111207,0.676409429935641,0.728888255143781,0.5583131063992474,0.4962346077403366,0.5009655739566062,0.7627860295874151,0.0,0.0,1
0.4247878265227367,0.37407536895854,0.011563294395590387,0.22894330095170634,0.11324196430979931,0.6515114693795355,0.3317082084226696,0.0,0.0,0
0.7995425613971686,1.0291325010755927,0.8484424152684789,1.603526885296242,0.6809722357480076,0.1040718496597931,3.1337140459935164,0.0,1.0,1
-0.03324573832379023,0.1725193283071389,0.6093340950190824,0.32581677314215973,0.16505861606804853,0.40516364050565146,0.5831702707687715,0.0,0.0,1
0.5913454864669286,0.676409429935641,0.4897799348943839,0.9967930331560351,0.2191281657288301,0.4872795834636129,2.4511741624826686,0.0,1.0,2
0.46642724150878473,0.42446437912139023,0.011563294395590387,0.3757830903772353,0.09296588318700613,0.32304769754769,0.8705554848786017,0.0,1.0,1
0.3831484115366887,0.575631409609941,0.9679965753931773,0.9509055989605574,-0.09177174482066482,0.38235365635066215,1.4453259130982625,0.0,0.0,1
0.8411819763832166,0.575631409609941,0.011563294395590387,0.7469614469806561,0.5548099532061836,0.22268376726573713,1.1579406989884322,0.0,1.0,1
0.2998695815645937,0.3236863587956897,0.4897799348943839,0.07292602468708197,-0.1300710091637186,0.24549375142072644,0.15209244960402588,0.0,1.0,0
-0.5329187181563656,-0.5329268139727642,-0.22754502585380668,-0.6357799034430756,-0.6257085477208848,-0.6075996559758721,-0.5304474339068213,0.0,0.0,0
0.4247878265227367,0.42446437912139023,0.4897799348943839,0.30338291642437054,-0.20666953784982617,0.45990760247762574,0.6550165742962291,0.0,0.0,1
0.34150899655064076,0.1725193283071389,-0.10799086572910815,-0.03516437586226588,-0.08276015321053451,-0.11946599505910167,0.11616929784029704,0.0,1.0,1
0.2582301665785457,0.3236863587956897,0.2506716146449868,-0.15039282173091018,-0.23595721058274965,-0.2563258999890374,0.15209244960402588,0.0,1.0,1
0.5913454864669286,0.575631409609941,0.8484424152684789,0.5838061253967349,0.18984049299590688,0.6697594567035269,1.0860943954609747,0.0,1.0,1
0.8411819763832166,0.877965470587042,0.6093340950190824,0.88360402880719,0.6652019504302799,1.2536950510712521,1.0860943954609747,0.0,0.0,0
1.4241337861878876,1.5330226027040954,1.2071048956425745,1.3567544614005613,1.0301714106405566,1.4772328957901473,1.7686342789718217,0.0,1.0,1
1.1742972962716005,1.281077551889844,1.326659055767273,1.5851719116180512,0.9738489630772424,1.8923746074109518,1.7327111272080928,0.0,1.0,1
0.09167250663435374,0.27329734863283944,0.2506716146449868,-0.21157606732488066,-0.40717745117522514,-0.38406181125697714,0.08024614607656821,0.0,1.0,0
-0.4496398881842701,-0.33137077332136317,-0.22754502585380668,-0.6235432543242815,-0.6549962204538083,-0.4433677700599493,-0.6741400409617366,0.0,1.0,0
-0.4496398881842701,-0.38175978348421347,-0.22754502585380668,-0.624562975084181,-0.7135715659196552,-0.4342437763979536,-0.5304474339068213,0.0,1.0,0
-0.40800047319822214,-0.33137077332136317,-0.3470991859785052,-0.5103542499754361,-0.36887818683217133,-0.8721954721737475,-0.6022937374342789,0.0,0.0,0
-1.365707017877325,-1.4399289969040678,-1.0644241467266957,-1.218040457345694,-1.1461279632059094,-1.2280312249915804,-1.1770641656539398,1.0,0.0,0
0.21659075159249772,0.27329734863283944,0.13111745452028825,0.02907803201140301,-0.14133549867638148,0.09950985282879524,0.11616929784029704,0.0,1.0,1
0.05003309164830575,0.27329734863283944,0.4897799348943839,0.11065569280336365,-0.1954050483371633,-0.15139997287608667,0.6909397260599579,0.0,1.0,1
0.05003309164830575,0.07174130798143838,0.011563294395590387,-0.21361550884467967,-0.22018692526502162,-0.11946599505910167,-0.24306221979699105,0.0,1.0,0
0.6746243164390247,0.6260204197727908,0.4897799348943839,0.7031134543049772,0.6223968902821608,0.5465855422665847,0.7627860295874151,0.0,1.0,1
-0.03324573832379023,0.021352297818588113,0.3702257747696853,-0.2074971842852826,-0.30804994346379205,0.02651790353282952,-0.027523309214618267,0.0,0.0,1
0.1749513366064497,0.22290833846998917,0.6093340950190824,-0.054539070300356415,-0.2967854539511292,0.02195590670183166,0.29578505665894117,0.0,0.0,1
-0.19980339826798219,-0.07942572250711186,-0.3470991859785052,-0.32884395471332395,-0.44322381761574636,-0.44792976689094716,-0.13529276450580455,0.0,0.0,0
-0.1165245682958862,-0.18020374283281237,-0.10799086572910815,-0.3981849663864905,-0.5783976917677007,-0.0145400679461512,-0.2789853715607197,0.0,0.0,0
-0.7411157930866056,-0.12981473266996213,-0.8253158264772991,-0.9488341767322243,-1.0064482932488896,-0.7535835545678033,-0.7819094962529229,0.0,0.0,0
-0.24144281325403016,-0.12981473266996213,-0.3470991859785052,-0.5858135862079997,-0.5491100190347774,-0.42055778590496,-0.6022937374342789,0.0,1.0,0
-0.49127930317031765,-0.48253780380991396,-0.8253158264772991,-0.8111718741457908,-0.8442396442665445,-0.671467611609842,-0.45860113037936384,0.0,1.0,0
-0.7411157930866056,-0.8856498851127155,-1.4230866271007911,-1.0120568638459937,-0.9501258456855755,-1.0683613359066553,-0.9615252550715668,1.0,0.0,0
-0.8243946230587016,-0.5833158241356144,-0.8253158264772991,-0.8886706518981533,-1.0334830680792806,-1.072923332737653,-0.5304474339068213,0.0,1.0,0
0.1749513366064497,0.021352297818588113,-0.3470991859785052,-0.2758184751985495,-0.27876227073086857,-0.31563185879200956,-0.2071390680332622,0.0,0.0,1
0.05003309164830575,0.07174130798143838,-0.586207506227902,-0.48384151021804894,-0.5693861001575704,-0.20158193801706312,-0.422677978615635,0.0,0.0,1
-0.28308222824007817,-0.33137077332136317,-0.10799086572910815,-0.44101323830226963,-0.4680056945436047,-0.7170875799198206,-0.13529276450580455,0.0,0.0,1
-0.6994763781005576,-0.6840938444613145,-0.8253158264772991,-0.8703156782199621,-1.0312301701767481,-0.7763935387227927,-0.5304474339068213,0.0,1.0,0
0.2998695815645937,0.22290833846998917,0.2506716146449868,0.10963597204346404,-0.05797827628267643,-0.07840802358012121,0.5113239672413138,0.0,0.0,0
-0.9909522830028931,-1.0368169156012663,-1.3035324669760926,-1.1588966532715228,-1.1033229030577905,-1.1048573105546382,-1.105217862126482,0.0,1.0,0
-0.4496398881842701,-0.4321487936470637,-0.8253158264772991,-0.8325860101036805,-0.8847918065121307,-0.7034015894268271,-0.7100631927254653,0.0,0.0,0
-1.157509942947085,-1.1375949359269668,-1.3035324669760926,-1.1731727439101156,-1.1551395548160397,-1.1231052978786296,-1.105217862126482,1.0,0.0,0
-0.07488515330983822,0.1725193283071389,0.011563294395590387,-0.12795896501312098,-0.2494745979979451,-0.07384602674912336,0.11616929784029704,0.0,0.0,1
-1.282428187905229,-1.4399289969040678,-1.5426407872254895,-1.253730683942177,-1.2137149002818863,-1.1824112566816016,-1.2129873174176684,0.0,1.0,0
-1.365707017877325,-1.288761966415517,-1.4230866271007911,-1.332249182454439,-1.2542670625274728,-1.1869732535125996,-1.2129873174176684,1.0,0.0,0
-2.1152164876261876,-2.145375139183971,-1.901303267599585,-1.541291938233838,-1.490821342293393,-1.4333210823864837,-1.500372531527499,1.0,0.0,0
-1.2407887729191809,-1.3391509765783673,-1.1839783068513943,-1.2047840874670006,-1.1348634736932466,-1.1504772788646167,-1.2129873174176684,1.0,0.0,0
-1.157509942947085,-1.1879839460898172,-1.3035324669760926,-1.179291068469513,-1.1145873925704533,-1.0911713200616446,-1.141141013890211,1.0,0.0,0
1.4657732011739355,1.281077551889844,0.4897799348943839,1.8288851732340332,1.219414834453293,0.7564373964924862,2.1637889483728387,0.0,1.0,1
1.5490520311460314,1.3314665620526944,0.6093340950190824,2.3050947681071032,1.8344559618446852,0.733627412337497,3.888100233031821,0.0,1.0,1
0.5913454864669286,0.7267984400984913,0.6093340950190824,0.88360402880719,0.5593157490112488,0.9343552729014022,1.2297870025158895,0.0,1.0,1
-0.6994763781005576,-0.5833158241356144,-0.3470991859785052,-0.8672565159402637,-0.830722256851349,-1.072923332737653,-0.7890941266056687,0.0,0.0,0
-1.6571829227796604,-1.4903180070669182,-1.1839783068513943,-1.2996181181376547,-1.2362438793072121,-1.3192711616115371,-1.2704643602396346,0.0,0.0,0
-1.4489858478494209,-1.4903180070669182,-1.0644241467266957,-1.2598490085015739,-1.231738083502147,-1.1367912883716231,-1.22735657812316,1.0,0.0,0
-2.156855902612236,-2.094986129021121,-1.7817491074748864,-1.491325620998762,-1.439004690535144,-1.4606930633724708,-1.5147417922329904,1.0,0.0,0
-0.8243946230587016,-0.784871864787015,-0.586207506227902,-0.8621579121407661,-0.8825389086095982,-0.9086914468217304,-0.7423940293128212,0.0,0.0,0
-1.8237405827238524,-1.7926520680440194,-1.4230866271007911,-1.3720182920905197,-1.3150953058958523,-1.3329571521045307,-1.371049185178075,0.0,0.0,0
-1.4906252628354688,-1.5407070172297683,-1.1839783068513943,-1.2812631444594635,-1.195691717061626,-1.3785771204145094,-1.2632797298868887,0.0,1.0,0
-0.9909522830028931,-0.8352608749498652,-0.7057616663526005,-0.9651497088906164,-0.9388613561729126,-1.072923332737653,-0.8753096908386178,0.0,0.0,0
-1.2407887729191809,-1.2383729562526673,-1.0644241467266957,-1.1741924646700153,-1.1866801254514956,-1.1231052978786296,-1.051333134480889,0.0,1.0,0
0.34150899655064076,0.37407536895854,0.3702257747696853,-0.00559247382518026,-0.08276015321053451,0.227245764096735,0.062284570194703806,0.0,0.0,0
0.21659075159249772,0.42446437912139023,0.13111745452028825,-0.1789450030080964,-0.29002676024353147,-0.33844184294699886,0.19879254689687337,0.0,0.0,0
1.0493790513134567,1.1299105214012934,1.2071048956425745,1.0518579541906088,0.7192715000910617,1.1442071271273035,1.49202601039111,0.0,1.0,1
0.2998695815645937,0.4748533892842405,0.3702257747696853,-0.06473627789935149,-0.08726594901559967,0.08582386233580167,0.026361418430974976,0.0,1.0,1
-0.40800047319822214,-0.33137077332136317,-0.22754502585380668,-0.6347601826831761,-0.6842838931867318,-0.5847896718208828,-0.49452428214309246,0.0,1.0,0
-0.28308222824007817,-0.2809817631585129,-0.3470991859785052,-0.570517774809507,-0.5153165504967888,-0.6669056147788442,-0.4657857607321096,0.0,0.0,0
-0.5329187181563656,-0.5833158241356144,-0.46665334610320375,-0.6398587864826736,-0.6099382624031569,-0.6623436179478464,-0.5915167919051603,0.0,1.0,0
-2.0319376576540917,-2.044597118858271,-1.4230866271007911,-1.4311620961646911,-1.3849351408743622,-1.29189918062555,-1.4141569672945498,1.0,0.0,0
-2.906365372361099,-2.8004322713010237,-2.0208574277242835,-1.625928761305497,-1.5719256667845656,-1.5884289746404106,-1.6261035627005496,1.0,0.0,0
-2.9480047873471467,-2.8004322713010237,-1.0644241467266957,-1.6289879235851954,-1.5606611772719028,-1.574742984147417,-1.644065138582414,1.0,0.0,0
0.5497060714808807,0.676409429935641,0.13111745452028825,0.45736075116919594,0.3700723251985127,0.7427514059994926,0.6190934225325002,0.0,1.0,1
0.6746243164390247,0.9283544807498924,1.087550735517876,0.5909441707160316,0.4939817098378041,0.7108174281825077,0.6909397260599579,0.0,0.0,0
0.9244608063553126,1.079521511238443,1.2071048956425745,1.1069228752251818,0.6629490525277469,1.135083133465308,1.5171722166257202,0.0,0.0,0
0.6746243164390247,0.7771874502613415,0.4897799348943839,0.46449879648849257,0.04790792513635462,0.5009655739566062,0.8346323331148728,0.0,0.0,0
0.34150899655064076,0.42446437912139023,-0.10799086572910815,0.32581677314215973,0.12450645382246218,-0.2836978809750245,0.5113239672413138,0.0,0.0,1
-0.07488515330983822,-0.02903671234426159,-0.22754502585380668,-0.2176943918842777,-0.17738186511690268,-0.452491763721945,-0.2071390680332622,0.0,1.0,0
0.4247878265227367,0.5252423994470907,1.2071048956425745,0.3370337015010542,0.14703543284778794,0.5648335295905762,0.7268628778236867,0.0,0.0,1
1.0077396363274085,0.7771874502613415,1.8048756962660664,1.3975432917965416,0.8409279868278207,0.7381894091684948,2.8463288318836857,0.0,1.0,1
0.46642724150878473,0.4748533892842405,0.728888255143781,0.16062201003843943,0.06593110835661523,0.3002377133927007,0.3317082084226696,0.0,0.0,1
0.4247878265227367,0.5252423994470907,0.6093340950190824,0.6021610990749263,-0.2742564749258034,-0.01910206477714906,1.4453259130982625,0.0,0.0,1
0.6746243164390247,0.575631409609941,0.6093340950190824,0.4634790757285932,0.27995640909720965,0.6104534979005548,0.7268628778236867,0.0,1.0,1
0.6746243164390247,0.7771874502613415,0.4897799348943839,0.8020263680152294,0.7688352539467783,0.7016934345205119,0.29578505665894117,0.0,0.0,1
0.7162637314250726,0.7771874502613415,0.8484424152684789,0.8479138022107071,0.8319163952176905,1.0620911841693421,0.7627860295874151,0.0,1.0,1
1.6739702761041755,1.5330226027040954,1.6853215361413678,2.6762731247105234,1.309530750554596,1.983614544030909,5.504642062399616,0.0,0.0,1
1.0493790513134567,1.3818555722155448,2.163538176640162,1.882930373508707,0.9062620260012652,0.9936612317043743,4.139562295377922,0.0,0.0,1
1.6739702761041755,1.6338006230297948,1.2071048956425745,3.51040470630832,3.20421788658449,2.7591540053005437,3.492945563630804,0.0,1.0,1
1.6739702761041755,1.6841896331926451,0.8484424152684789,2.6416026188739403,1.8276972681370878,2.471748204947679,4.3910243577240236,0.0,0.0,2
1.2992155412297446,1.6338006230297948,1.5657673760166693,2.0664801102906183,1.196885855427967,2.0748544806508655,2.9540982871748724,0.0,0.0,2
1.5074126161599835,1.5330226027040954,1.924429856390765,2.3499624815426814,2.064251547903008,1.167017111282293,3.7444076259769057,0.0,1.0,1
1.2992155412297446,1.079521511238443,0.8484424152684789,1.6106649306155387,0.6899838273581379,2.083978474312861,2.7385593765924994,0.0,0.0,1
1.4241337861878876,1.432244582378395,1.8048756962660664,2.299996164307605,1.5911429883711676,3.288345637696295,2.5230204660101263,0.0,1.0,1
0.05003309164830575,-0.12981473266996213,0.13111745452028825,-0.10960399133492985,-0.2314514147776845,-0.1057800045661081,0.11616929784029704,0.0,0.0,0
0.00839367666225776,0.27329734863283944,0.3702257747696853,0.4818340494067841,0.5705802385239116,0.47815558980161715,0.3317082084226696,0.0,1.0,0
-0.03324573832379023,-0.02903671234426159,-0.586207506227902,-0.10756454981513083,-0.17738186511690268,0.03564189719482523,-0.13529276450580455,0.0,0.0,0
-2.4066923925285235,-2.4980982103239224,-2.3795199080983784,-1.592277976228813,-1.5358793003440445,-1.48350304752746,-1.6081419868186853,1.0,0.0,0
-1.365707017877325,-1.4903180070669182,-1.1839783068513943,-1.326130857895042,-1.3286126933110478,-1.3101471679495416,-1.1770641656539398,1.0,0.0,0
-1.7404617527517563,-1.9942081086954204,-1.901303267599585,-1.435240979204289,-1.348888774433841,-1.3055851711185436,-1.46444937976377,1.0,0.0,0
-1.7404617527517563,-1.641485037555469,-1.3035324669760926,-1.3975113110880075,-1.380429345069297,-1.2143452344985868,-1.3566799244725836,1.0,0.0,0
-2.48997122250062,-2.4980982103239224,-2.25996574797368,-1.5953371385085118,-1.506591627611121,-1.510875028513447,-1.6081419868186853,1.0,0.0,0
0.46642724150878473,0.676409429935641,0.2506716146449868,0.2880871050258778,0.11549486221233188,0.32760969437868787,0.798709181351144,0.0,1.0,1
0.3831484115366887,0.7267984400984913,0.9679965753931773,0.22588413867200793,0.17857600348324398,0.17706379895575883,0.40355451195012726,0.0,1.0,1
0.9661002213413605,1.0291325010755927,0.8484424152684789,1.0997848299058857,0.701248316870801,0.7792473806474756,2.379327858955211,0.0,1.0,2
